listing_id,id,date,reviewer_id,reviewer_name,comments
18794723,840734428364478123,2023-03-05,198017288,Jonathan,Great place!
18979869,185510990,2017-08-21,1792758,Jennifer,Sandy and Ben are the most gracious and helpful hosts I have ever met! They opened up their home and treated us like family. The location is in a very safe and friendly neighborhood with shops/a mall nearby. Sandy and Ben gave us lots of recommendations for sightseeing on the coast and hiking in the woods. I would highly recommend their place!
19144944,175396224,2017-07-28,142134873,Christopher,If you get a chance to stay here you won't be disappointed. Diane and Tom are great hosts and I hope I can stay with them again in the future if I find myself in Salem.
19144944,176392101,2017-07-30,142051763,Tricia,"This lovely home has a quiet setting with a yummy berry garden, flower garden in front and fruit trees in the back, beautifully framed with white oak trees.   The sunsets and soft breeze experienced from the hillside patio out the front sliding glass doors (with a fire pit!) were just the ticket for perfect relaxation before sleep.  The accommodations include a spacious and beautifully furnished living area, a roomy bedroom with a very comfortable Queen bed, soft bath towels and linens, and a clean bath.  The location is just minutes away from town - so it is convenient, too.  This stay was our first experience with AirBnB, and we were delighted.  You couldn't ask for more considerate and respectful hosts than Diane and Tom, either!  We will be coming back."
19144944,178128038,2017-08-04,12383454,Jay,"Beautiful space with a rural feel yet so close to town. Tom and Diane were great hosts, and were available to share information about local restaurants and Salem overall."
19144944,179157313,2017-08-06,36737559,Michelle,"Diane's place is secluded, but plenty close to many great attractions in the Willamette Valley. The space is roomy and comfortable, and the berries were a treat!"
19144944,180218421,2017-08-09,142683564,Denise,We loved every part of our stay. Tom and Diane are beautiful people that go above and beyond to make your stay relaxing and comfortable. The location is amazing and quiet yet very convenient to the Salem area. We can't wait to return for another visit. 
19144944,180591816,2017-08-10,132389596,Andrei,"Diane's place was great! Communication online and in person was great, and the space was very cozy and private. The bed was comfortable and the living room area was very spacious. We loved the cute little garden and small Kitchenette with plenty of amenities to whip up some breakfast before getting back on the road. We would definitely recommend this place to friends and family! "
19144944,182039449,2017-08-13,22895285,Martha,"Great communication, booking and very large comfortable place. Loved the fresh strawberries, raspberries and blackberries. What a treat to stay here."
19144944,183272077,2017-08-16,22736790,May,Diane and Tom were wonderful hosts! Diane is so hospitable and even picked us berries from her garden as a lovely welcome. Tom was very helpful and stacked the fire wood in the fire pit so it was all ready to go when we used it at night. We had picked this location because it's close to Silver Falls and we couldn't have made a better decision. A lovely stay all around!
19144944,185525175,2017-08-21,38258143,Jennifer,Diane and Tom are awesome hosts!  The cottage has a lovely view of the garden and we were treated to fresh berries that Tom lovingly grew and harvested.  They made us feel so welcome and we can't believe our good fortune to have chosen their home for this trip.
19144944,185864983,2017-08-22,28711036,Loni Kate,Diane and Tom were so nice! They even shared some of their homegrown berries with us. The downstairs apartment is wonderful! Comfortable and quiet. Was the perfect spot for us after the eclipse.
19144944,186878026,2017-08-25,39648331,Andrea,What a gem! Hosts are a amazing people-- our stay was so comfortable!
19144944,187859295,2017-08-27,143211011,Thomas,very private with separate access
19144944,189764773,2017-09-02,117986757,Nathaniel,We had a wonderful stay for the one night we were here. There were even fresh strawberries and raspberries picked from the garden already in fridge ready for us to eat. I would certainly recommend this place to others.
19144944,190711015,2017-09-04,1799193,Kerri And Kai,"Diane and Tom were great host. We had a last minute booking to escape the smoke in bend and they were very accommodating. They even helped us out with the baby while we unpacked. There place is very comfortable. Stayed nice and cool down there too. The welcome berries and snack were great. If we are ever in need of a place in Salem, we would definitely stay here again."
19144944,192095041,2017-09-09,59227538,Michael,"Super comfortable and spacious place with all the little touches to make you feel right at home, including fresh berries right out of the garden.  Great communication and easy to check in and out.  Highly recommend staying at Diane's if you want a relaxing night!"
19144944,192654077,2017-09-10,34009991,Maia,"This is a relaxing, spacious and very quiet AirBnb. We were fortunate enough to enjoy some fresh strawberries and raspberries from the host's garden, and there was a fire pit ready to use just outside our accommodations. This AirBnb is next to a corrections facility, but it made no difference to us. You can't see it and otherwise the surrounding area is just rolling hills, trees and quiet neighborhoods. I would highly recommend this AirBnb to anyone in the area."
19144944,192977943,2017-09-11,30735502,Tim,"Tom and Diane made is feel right at home! We had our own driveway and private patio and entrance, plus a great view of the beautiful garden. A great amount of space and privacy plus some very thoughtful provisions for breakfast including delicious homegrown berries. We can't wait to stay again!"
19144944,195539780,2017-09-19,147202295,Patrick,"The apartment was private, and quiet. They were a very pleasant couple, and surprisingly had fresh berries, and other breakfast items for us to enjoy."
19144944,196618676,2017-09-23,41099620,Jacque,Diane and Tom are so warm and welcoming. Great place to stay with a comfortable fresh feeling. Beautiful home and garden. Best twin air mattress EVER! Id take it over my own bed. Wonderful snacks and care conveniently setup for us. We would stay again if in the area.
19144944,198858614,2017-09-30,57677352,Kim,"Lovely place to stay for a quick trip down to visit my son at college...enjoyed waking up the quiet, peaceful spot with deer in the yard!"
19144944,199319910,2017-10-01,19476072,Andy,"Diane was extremely friendly! The room has everything needed, including bath towels and toiletries. A few breakfast options were provided as well, which were amazing. The place itself is immaculate and has a beautiful back porch area with optional fireplace, which we would have used had it not been cold out. While we were there just one night, I would be very happy staying here for a longer time.<br/><br/>The house itself is just a few minutes away from a large selection of restaurants and any shopping needs (Safeway, Rite Aid, etc)."
19144944,200525622,2017-10-05,18891983,Janaea  (Janey),"The view of the oak forest and wildlife out back, the valley and sunsets toward the front gives this private retreat an extra charm for AirBnB travelers.  Located with easy and quick access to downtown or the foothills. <br/><br/>The expanse of the interior space allows for multiple activities (e.g. exercise; family board games and TV watching) Amenities are plentiful and thoughtful."
19144944,202085016,2017-10-09,114762613,Charlotte,Everything was just perfect.  It was quite and the views were awsome and your hospitality was so nice. You made us feel very comfortable. We would like to come back when we come to see my grandaughter. I'll call it the perfect spot. Thank you so much for all you do to make this an amazing place.
19144944,206952359,2017-10-27,75919067,Jeff,"A Hidden Gem. Close to where I needed to be and wonderful accommodations. Plenty of space, homey, cozy and clean."
19144944,209718866,2017-11-05,3744075,Karen,"Diane and Tom's place is great.  Large private space with a pretty view of their garden.  They are  less than 6 miles from the downtown Salem and it is an easy drive to town.   The bed was comfortable, the water hot and it was very quiet.  We liked being close to town but out in the country.  It was really nice to have a small kitchen area that had food for breakfast (yogurt, milk, just, cereal and scones).   If you wanted more, WinCo is not far away."
19144944,212412072,2017-11-17,88523783,Charles,"Best AirBNB experience yet, period!"
19144944,214880230,2017-11-26,122941577,Alex,Everything was spot on from what Diane described. A very nice space to spend a night and an incredibly hospitable host.
19144944,230735730,2018-01-28,92911684,Mary,We had a wonderful stay. Diane was a lovely host. The setting and location was exactly what we were looking for. We  look forward to staying here again!
19144944,234681639,2018-02-13,128401627,Gail,Diane and Tom are the most affable hosts imaginable!  They made me feel at home while respecting my privacy.  The unit is spacious and well lighted in a lovely country setting.
19144944,235452302,2018-02-16,82121689,Josh,"Diane and Tom and wonderful hosts. They were very warm, inviting, and friendly. They accommodated our requests willingly and communciated very well. Their home is beautiful and situated on a very quiet street with beautiful views and a gorgeous back yard. We highly recommend staying here."
19144944,236205638,2018-02-18,65589801,Amanda & Zach,"We loved our stay at Diane and Tom’s. There were so many great touch and the location was perfect for us. The accommodations were amazing, from the snacks to the beautiful scenery. Thank and can’t wait to stay again."
19144944,238415537,2018-02-25,159400629,Jennifer,Was absolutely brilliant!
19144944,240441563,2018-03-04,3318311,Geoffrey,"This is why Airbnb was invented. The place is clearly more than a business - it is also a lovely way of rural life that the owners want to share. And the apartment is quite a bit larger than we expected, and has a better view."
19144944,241862732,2018-03-10,23255936,Gary,"Diane's place was a delight. Roomy, very clean, and well-appointed. It was great having the yogurt and cereal, other snacks and beverages in the refrigerator. Diane's communications and hospitality were outstanding, and it was a pleasure taking with Tom. I look forward to visiting again!"
19144944,243650531,2018-03-16,148603310,Christine,Beautiful place!  Nice gardens.  The snacks and coffee were really nice touches.  Hope to go back and have more time to enjoy.
19144944,246110986,2018-03-24,33610698,Alejandra,"Awesome, clean, and scenic property!"
19144944,250622647,2018-04-05,97738,Penny,"You will be warmly welcomed by Diane to her beautiful home. The space is very spacious, clean and comfortable. It is obvious that she wants you to have a comfortable stay.<br/>Communication was easy, and her suggestion for dinner just right for us.<br/>We felt very cared for and refreshed for continuing our journey home. It would be great to be there to enjoy Tom's berries!<br/>Thank you, Diane."
19144944,251315831,2018-04-07,23255936,Gary,"The was my second visit, and it was wonderful to return. I felt like I was going to visit friends. Diane and Tom's Airbnb is spacious, very clean, and nicely appointed. It's great to have the fridge, stocked with snacks, beverages, yogurt, etc. Other food, suck as cereal, crackers, and a couple baked goods were set out. Especially, Diane and Tom's hospitality is heartwarming. They are warm, kind, interesting and interested."
19144944,254130877,2018-04-15,2995642,James And Seong,"Diane and Tom are wonderful hosts. Their basement apartment is very spacious, quiet and super comfortable. Very easy commute to the downtown area, and Diane goes out of her way to make sure guests are comfortable and taken care of."
19144944,256455837,2018-04-22,57677352,Kim,"By far, the best experience we’ve had using Airbnb!  They were wonderful, place was immaculate, and all the extras were so appreciated! If you get a chance, stay with them!"
19144944,259333730,2018-05-01,177968833,Jacki,Perfect place. Perfect Hosts. You won't be disappointed.
19144944,261696208,2018-05-06,185776678,Kimberly,"I was pleasantly surprised to find a 1 bedroom, 1 bath with a huge living space. Diane's home was sparkling clean and she thought of everything a guest might need for their trip. I enjoyed sitting outside on the patio and taking in the beautiful surrounding. I will be choosing to stay at Diane's if I find myself needing to comeback to Salem Oregon."
19144944,264788698,2018-05-14,15319777,Elizabeth,"Diane and Tom are such a lovely couple! We had a wonderful time staying at their immaculate and peaceful place. I only wish we had time to sit by the fire and spend more time together. We were there for a Willamette University graduation, did a little wine tasting in Carlton and it was a quick drive to downtown restaurants and shopping. The ambience of their space was both very relaxing and we felt right at home. We especially liked their radio, we didn't even turn the TV on once! The welcome when we arrived, the extra touches like cheese plate, La Croix water, breakfast goodies, daily ice water, and having a fan available were all very appreciated. Their place is top of my list next time we are in Salem. ❤️"
19144944,268720375,2018-05-25,15481379,Sandra,"Spacious accommodations, gracious hosts! Nothing walkable if that's important to you. But if you're looking for a quiet respite, removed from the city, this is the place!"
19144944,270303879,2018-05-28,64811055,Elizabeth,"Diane and Tom were great hosts. They provided a warm welcome when we arrived, gave us the ""lay of the land,"" and then let us enjoy our time in Oregon.  We really appreciated the fresh, cold water (I like to have water on hand at all times), milk, juice, breakfast items and the snacks that they provided.  They had everything we needed and more. Their land is lovely, and we really enjoyed our stay. The only thing that surprised us was how close their home was to a correctional facility. It wasn't a big deal, just a little unexpected. We would stay there again."
19144944,273342638,2018-06-05,96175986,Dean,Diane and Tom were very warm and welcoming upon arrival. There were snacks and coffee provided and small touches that made you feel at home. The space was very clean and carpets were exquisitely spotless! We enjoyed our stay very much.
19144944,276764486,2018-06-14,737540,Dylan,"Diane does a great job hosting! The place was clean and welcoming, with plenty of space and everything we needed, including snacks and breakfast foods. The highlight was definitely getting a chance to pick strawberries from their garden too. Diane did a great job of being available but no where near intrusive, which we really appreciated. I only wish we could have stayed longer!"
19144944,277604206,2018-06-16,69058931,Kaz,Diane was such a great host! My girlfriend and I were welcomed by Diane when we got there. She showed us the big downstairs area which we had all to ourselves along with snacks and water that she provided from her own well! The house was clean and welcoming. We got to watch a beautiful sunset by the fire pit that they have outside of their garden. Had a great experience and would stay here again!
19144944,278235805,2018-06-17,36867618,Jamie,"We enjoyed our stay at Diane’s place. Beautiful scenery, relaxing and peaceful. You won’t be disappointed!"
19144944,280217345,2018-06-22,31833131,Erik,"It was an absolute pleasure meeting Diane! We had a wonderful stay. Her communication was excellent and the accommodations were even bigger and better than the photos suggest. Diane is an absolute gem and her place is the perfect, quiet getaway. <br/><br/>Thank you for everything, Diane!"
19144944,281326265,2018-06-24,29597672,Alicia,"This rental has a large living room and a good sized bedroom.  Everything was very clean and comfortable.  I slept awesome both nights.  <br/><br/>This has been the most peaceful place I have ever stayed.  I loved listening to the birds chirping in the morning and being able to enjoy nature while sitting outside.  It was the perfect place for a weekend getaway.<br/><br/>Diane is extremely kind and welcoming and was there for anything I needed.  If I am ever back in this area, I will definitely stay here again!!"
19144944,282929800,2018-06-28,139722342,Nichole,"Diane was very friendly and there were several extra amenities that were very helpful, such as tea, extra glasses, and a breakfast pastry. Their garden/backyard is a beautiful and peaceful place for relaxing!"
19144944,283342392,2018-06-29,69024330,Ernst,"Very nice hosts, lovely spot, great value and impeccably clean. It is a pleasure to stay with there."
19144944,283824079,2018-06-30,34290459,Ruben,"Unit was spacious, clean and quiet. Bed was very comfortable and hosts very welcoming. "
19144944,284525580,2018-07-01,197184858,Carol,"It was beyond any bnb I have stayed at. Why would anyone stay in a hotel when you can have everything and more staying someplace  like this. For those that have never stayed in a bnb because they think they will be intruding,  They need to stay here.. Complete privacy, incredible hospitality and accommodations that far exceeded my high expectations.  I will be back and I will  tell anyone that will listen what an amazing place this is. Thank you Diane. "
19144944,287920079,2018-07-08,149987532,Alia,"Diane’s place was great! They made us feel at home and even let us eat the berries out of their garden. The location was great, just a short drive to anywhere we wanted to go."
19144944,288410806,2018-07-09,78707352,Mike,Diane’s place was absolutely perfect! She was the friendliest host I have ever encountered. She even had the next day’s breakfast prepared for us and in the fridge when we arrived. She gave great local tips as well. We would absolutely return to Diane’s place and recommend it to anyone!
19144944,290586318,2018-07-14,107691604,Moustafa,"This place was wonderful and although we got in late and had to leave early they were extremely hospitable and had no problem with our schedule. Lovely home, highly recommend you check it out if coming to Salem!"
19144944,291412654,2018-07-15,189385527,Dawn,"Cute and cozy little place and has all the little touches you could need. Was so thankful to have a bowl of special K and homemade scone, when I woke up from attending a wedding the night before! If we ever find ourselves back in Salem or around there will try and stay here again! "
19144944,291950800,2018-07-16,64039984,Aelea,Diane has done everything you can think of to make her place inviting.  Rarely have we stayed at an Airbnb with snacks and enough to make a satisfying breakfast.  Each room is nicely appointed and there is a great outdoor area.  We highly recommend and hope to stay there again.
19144944,292705569,2018-07-18,4017098,Michael,"Lovely space, quiet location, great communication, easy to find and good instructions for how to let myself in because of a late eve arrival."
19144944,294210042,2018-07-21,23156009,Alex,"Such a wonderful, luxurious space!  Tons of room for the two of us to rest & relax.  Diane was a wonderful, accommodating host, providing a great welcome and lovely snacks.  She went above and beyond to serve us.  Fantastic value for the price!"
19144944,297933719,2018-07-28,192921395,Eloise,Diane is an outstanding hostess.  She communicated quickly with us.  Home was very clean and welcoming.  Able to relax as if we were in our own home.
19144944,298775768,2018-07-29,82606958,Christina,"What a wonderful retreat! It was quiet, very spacious, and supremely wonderful. The hosts were kind and had some great tips for food and everything was great. "
19144944,300690992,2018-08-02,19538672,Stefanus,Thanks Diane for providing me a place to stay between my road trip. Your house is such a lovely place to stay. I appreciate the thoughtful touches you have done even only for the one night I spent there. I would love to come back if the opportunity comes by in the future!
19144944,303183619,2018-08-06,67947368,Dan,Staying at Diane and Toms was like coming home.  They're a delightful couple.  The property was beautiful and the accommodations were clean and very comfortable.  They provided everything we needed and the thoughtful extra touches like freshly picked berries and figs from their property made it that much more special.  We will definitely be back.  
19144944,304051038,2018-08-08,71958246,Don,"Diane was an excellent host, was very communicative and clearly has thought through the needs of her guests. She had a lot of ""extras"" and we enjoyed picking fresh strawberries, blackberries and raspberries from the garden. Yum! We had an engaging conversation and recommend her and her home to Airbnb guests! Thanks Diane."
19144944,305077407,2018-08-10,45001298,Jeff,"Diane was very accommodating, fun to talk to and has made the unit feel like a home away from home. The bed and pillows were comfortable, bedroom and bathroom linens smelled fresh and the kitchenette was stocked and the breakfast fixings she provided made the mornings nice and relaxed with being able to grab a bite to eat before we headed out. If we are in Salem again we will definitely be checking to see if she has vacancy!"
19144944,307628591,2018-08-14,177968833,Jacki,Great place to stay. I can't imagine a better host. You will definitely be happy with your choice. 
19144944,308606177,2018-08-16,209169265,Anna,Diane is a great host! Checking in was a breeze and the space is incredible. Diane is sweet and thoughtful. Absolutely enjoyed staying here!
19144944,309728896,2018-08-18,185776678,Kimberly,Diane went above and beyond to make our stay welcoming and comfortable.
19144944,310621351,2018-08-19,15695834,Tunde,Diane is one of the nicest AirBnB hosts I've encountered! Her place is more than worth what is charged and her care and attention to detail make it even more of a bargain!
19144944,311237758,2018-08-20,204582327,Michael,"Great place to stay in Salem. Very comfortable, and very welcoming."
19144944,312522881,2018-08-23,30121709,Alicia,Practically perfect in every way. Tom brought me fresh berries & gave a garden tour. Hosts were accessible and friendly and never intrusive. Space was comfortable and bed was great!
19144944,314384363,2018-08-26,172403012,Carrie,Diane has thought of everything you might need & provides light snacks/breakfast items.  It’s like staying with family but without intrusions.  She is very kind & attentive.  The home is comfortable and spacious.  I feel that she went above & beyond for us and would definitely stay again and recommend to friends.   
19144944,317194060,2018-09-01,34887334,Christopher,A great place to stay with great amenities and great hosts.
19144944,319929886,2018-09-07,77608552,Kathy,"You will be cheerfully greeted by Diane when you arrive at this Air B&B. Her and her husband were very thoughtful and amazing hosts and guests should feel comfortable striking up conversation with them and sharing their company. <br/><br/>Diane is extremely detail oriented and leaves no personal touch unattended when preparing this one-bedroom, one-bath, personal entry space. I booked this place based on 1) location to my work training class and 2) price - which were both great. I traveled with my 6-month old and my mom (aka babysitter!) and stayed at Diane’s place for a week, so a comfortable, safe place that was more like “home” than a hotel room was what I wanted and completely got! <br/><br/>Very thoughtful details included: a nice tower fan in the bedroom, night lights all over, extra towels that felt thick and luxurious, bathroom essentials (shampoo, conditioner, soap, hairdryer, etc), wonderful snacks, WiFi, cable TV, more than ample space, private entry...the list goes on. <br/><br/>You can’t go wrong with this place and you’ll enjoy a wonderful and comfortable private space."
19144944,321627972,2018-09-10,25521958,Christoper,We were quite comfortable and enjoyed the quiet stay away from town and road noise.  Spent several days in Salem  visiting grandkids etc and taking in a play at the historic Elsinore Theater and it was relaxing to come back up the hill to Diane's rental for  a good nights sleep.    Clean and spacious and more than lived up to expectations.
19144944,325115967,2018-09-18,25690361,Lise,"Scenic, spacious, clean and very comfortable. Peaceful environment, very comfortable bed and easy access to grocery stores, restaurants and historic downtown. Diane and Tom are the most gracious and pleasant hosts. It was a pleasure meeting them."
19144944,325770492,2018-09-20,104042854,Timothy & Mhaire,"Quiet, spacious, great pillow top bed, very private. Nice territorial view. And  hosts that most of us in the NW would like to have for next door neighbors."
19144944,327455819,2018-09-23,59817985,Cecilia,"Don’t look any farther, this place is great ! Diane is lovely and was responsive to any questions and gave great dining recommendations.  The place is private, immaculately clean, spacious and convenient to Silver Falls State Park and downtown Salem , the capital and restaurants."
19144944,328634262,2018-09-26,47796711,Ruth,Fabulous spot.  Hosts were very welcoming and added so many extra touches.  We stayed 3 nights and wished we’d stayed longer.   We highly recommend.
19144944,329826499,2018-09-29,170800060,Pamela,This BnB is very lovely and very very clean. It was comfortable and very convenient to Corban University where our son was visiting.  The bed was comfortable & we slept very well.
19144944,336760197,2018-10-14,151153762,Leslie,This is an amazing place. It is an entire downstairs with a large family room with separate bedroom. Diane set up an air mattress for my adult daughter and she was very comfortable. We loved the evening camp fire. Drinks and breakfast were plentiful and the views stunning. 5 stars!
19144944,341013925,2018-10-25,158183352,Don,"I liked the easy access from parking to the private entrance. I found the space spacious, very clean, quiet and centrally located."
19144944,356303216,2018-12-07,89142067,Britt/Steph,"Nice and quiet location. Everything was very comfortable and the fan with a ""white noise"" option is a nice touch. Dianne had all the necessities!"
19144944,357588037,2018-12-10,104042854,Timothy & Mhaire,"Amazing on every. Single. Count. All possible items, 5 stars: beautiful! AND delicious water and generous, thoughtful stocking of kitchenette. Thank you, Diane and Tom!"
19144944,403411331,2019-01-20,134419945,Maryann,Diane and Tom are warm and welcoming hosts who make sure you get settled in well and offer tips for things to do. They really love what they do and it is evident in how they welcome you into their place!
19144944,412122273,2019-02-14,174444134,Cody,Large and very clean space. Check-in was easy. No complaints!
19144944,412931137,2019-02-16,210803456,Kimberly,"Thank you, Diane!<br/>Such a warm and inviting host.  We hated to leave :)<br/>Comfortable home, beautiful tree views.  <br/>A special place to visit."
19144944,413606480,2019-02-17,65589801,Amanda & Zach,"Tom and Diane’s place was perfect! It’s super clean, in a great location and we felt at home. There were snacks in the fridge and breakfast available. They were very accommodating and we can’t wait to stay again."
19144944,417022595,2019-02-25,36987996,Jody,"My sister & I shared some special sister time in Diane’s home, where she made us feel welcome & cared for by all she did for us, to make our stay in  her home a delightful experience. I can’t say enough good things about Diane as a thoughtful person, and how she went above & beyond, to make sure we felt comfortable & by letting us know she was available if we needed anything more. The apartment is very spacious & light with all details attended to for the comfort of her visitors. The main bed was comfy, as was the extra air mattress she set up with added padding, and plenty of room to accommodate an additional separate sleeping space. All other amenities were wonderful & inviting to us as guests, who look forward to seeing Diane again on a return trip to her home, when we have more time to explore the area together in the future."
19144944,417915828,2019-02-28,244655263,Joshua,Great stay.
19144944,419286052,2019-03-03,62576144,Briana,"The breakfast, snack, and drink options set up downstairs for us were a great after a long day of driving. Diane was very welcoming and kind. We are hoping to come back in the summer to enjoy the beautiful fire pit and the view of the valley"
19144944,422205396,2019-03-10,177968833,Jacki,As always Diane's place is great. It has become our home away from home.
19144944,428733085,2019-03-25,67947368,Dan,Staying with Diane and Tom is always a great experience.  The home is always clean and the extra touches are what make Diane a super host.  This was our second visit and we will definitely be back again soon.
19144944,429671355,2019-03-28,234334425,Vanessa,"Diane’s home is amazing, we really enjoyed our stay. Definitely the best host we have had in an Airbnb. We highly recommend your stay. The snacks and water provided made our stay very relaxing."
19144944,431739779,2019-04-01,250603935,Damian,"Super comfy, and stylish getaway. Their hospitality and kindness made us feel very welcomed and right at home. Great views and good vibes"
19144944,433110449,2019-04-05,476994,Charles,This is a beautiful location on a hillside overlooking Salem and the lodging is spacious and has all the necessary amenities and many additional thoughtful touches to make your stay more comfortable.
19144944,433541992,2019-04-06,216812,Ben,"This is a great find. Diane and Tom are so inviting, the rental is spotless, and there’s so much more space than I expected."
19144944,435897088,2019-04-11,151148465,Jieshen,"Very kind and friendly host. The place was quite, clean and comfortable. Would love to stay there again next time."
19144944,437468018,2019-04-14,160223064,Mary Jo,What a great place to stay. The home was very clean and comfortable.  We enjoyed spending time with our family around the fire pit.
19144944,441292201,2019-04-21,22057993,Sandra And Sree,"We had an amazing time at Diane’s. She really has thought of everything that you could possibly need. Coffee, milk, tons of snacks and more. The first evening I arrived, Diane and her husband made sure that I had everything I needed for a fire and a perfect day outside. Their backyard is beautiful! We really felt at home. We will definitely be back!!"
19144944,445112215,2019-04-28,150033848,Zak,"Perfect little place! It was a really nice touch with the cereal and yogurt, nice quite relaxing place :)"
19144944,449548911,2019-05-06,241581540,Kathy,"The rooms were clean, spacious & comfortable, with everything we needed!  Plenty of space for visiting with friends or family inside & out on the patio!  I enjoyed the peaceful, country setting of the home--away from traffic and noise.  They have a lovely garden, singing birds & beautiful view!  Diane & her husband were friendly and personal and willing to go the extra mile for our comfort.  It was a great ""first experience"" with Airbnb!"
19144944,451405642,2019-05-11,2349797,Daniel,"We highly recommend Diane’s Airbnb.  It was clean, comfortable, and spacious.  The location was great with a pretty wooded view.  We wish we could have stayed longer!"
19144944,454640724,2019-05-18,20228857,Samantha,"It's a beautiful space in a daylight basement. If you arrive at night you'll wonder if the wood chipped path is a driveway. It is. :) Once you enter you immediately feel at home. The couch and bed are to die for comfy. The carpeting is especially wonderful to walk on in your socks. So soft and plushy.  Sadly, when we arrived the garden wasn't in full bloom or we would have had quite a lovely time exploring their huge garden and lovely yard. Highly recommended!"
19144944,455605282,2019-05-19,62936391,Barb,"What a lovely place away from the city! We stayed here for one night in May, 2019, and appreciated the hospitality, cleanliness, and large space to relax in after a full day of travel. Diane was very welcoming and provided a lot of little extras, including snacks and a light breakfast. We highly recommend staying at the Country Garden!"
19144944,457704623,2019-05-24,89142067,Britt/Steph,"Perfect place with a touch of tranquility. Thank you so much for a lovely place to stay, again. I thoroughly enjoyed my 2nd stay and will certainly be back. You both are such gracious hosts. The extra touches make your place a unique gem."
19144944,458948717,2019-05-26,140763081,Diane & Peter,"Diane and Tom are great hosts. Their location is prime with easy access to Salem, Highway 22, and I 5.  We highly recommend them for your stay!"
19144944,463144154,2019-06-02,259203042,Chelsea,What a treat. Welcoming and very accommodating. Quiet and cozy. We would definitely stay here again
19144944,463698327,2019-06-03,86299602,Daniel,"Diane's home is wonderful in every respect. Peaceful and quiet location with great views, comfortable bed, incredibly clean bathroom, and great hosts. Highly recommend to anyone checking out Salem."
19144944,465436221,2019-06-07,131311901,Nikkie,"Diane and Tom’s place is the perfect quiet get away!   My boyfriend and I didn’t know what to expect for our first AirBnB experience!  Diane and Tom were great.  Their place with the private entrance was great!  A nice quiet home away from home retreat.  I loved waking up in the morning sitting at the table by the window and just looking at the birds, chipmunks and looking at the garden!   Great view!  My boyfriend especially loved taking pictures of the birds!  Great place to stay!  I highly recommend Diane and Tom’s place."
19144944,467673548,2019-06-10,252796193,Michael,"What a quiet and peaceful setting. The property is amazing and everything was exactly as described and pictured. If you’re looking for this type of experience, look no further then Diane’s place!"
19144944,472941341,2019-06-20,265441844,Elliot,"Absolutely fantastic location! Easy access to multiple focal points. Wonderfully mind hosts, who truly want to make sure you have an enjoyable, and comfortable stay. Very private, and very clean. It was extremely ideal for my trip, and I will very likely be booking again in September!!"
19144944,473468424,2019-06-21,228484708,Jon,Very nice location and super serene.
19144944,474084370,2019-06-22,256519458,Julia,"Nice, clean and open space. Beautiful views of lush garden. Nice outdoor area. Lock box entry was very easy to navigate. Welcome packet answered all of our questions. Diane and Tom are wonderful hosts. We had everything we needed provided for us and a few thoughtful extras. I will definitely stay here again and I would recommend to all."
19144944,475150702,2019-06-23,35481238,Julie,"Very wonderful space, quiet and peaceful.  The outdoor surroundings are so calming and picturesque!  Will be staying here again if I am ever in Salem.  Special touches and a very clean space."
19144944,477730513,2019-06-28,187974593,Jessica,Diane’s place exceeded my expectations. There were many thoughtful touches throughout the place. The hospitality was perfect. The location was great and the home was really clean and the instructions were transparent from the start. I highly recommend this place to anyone visiting the area!
19144944,479303789,2019-06-30,25094467,Laura,"Diane is a lovely lady and so is her home. The place is as described, actually, larger and very comfortable. Loved the garden and all the beautiful trees. Wish we had had more time to enjoy it, but we packed too much in our schedule! I highly recommend Diane’s place. Thanks for the yummy scone and for letting me have some berries and cherries. Loved them :)"
19144944,482563841,2019-07-06,271811470,Curt,"To whomever decides to stay with Diane, this is a very clean space with some very personal touches that make it feel like a home away from home. Diane is rated as a Super Host for a reason."
19144944,485348303,2019-07-10,38705845,Devon,"A quiet, peaceful place to stay. Diane and Tom are very hospitable and respectful. Definitely will stay here again if I get the chance."
19144944,486527276,2019-07-12,190479581,Kelley,We loved our short one night stay! The location was so close to Corban University where we picked up my son from Worldview Leadership Academy. Diane’s personal touches from snacks to setting up an air mattress for my son were very thoughtful. And her drinking water is amazing! We hope to return next year.
19144944,487100533,2019-07-13,107897534,Kathryn,Beautiful and serene yet very close to town. Gracious hospitality and comfortable space. We would love to come back for a longer visit!
19144944,488247166,2019-07-14,114672270,Mark,"A wonderful stay: starting with a warm welcome by Tom & Diane. Convenient location to explore Silver Falls SP and Salem.<br/>The space was clean, quit, spacious & comfortable with all the finishing touches.  Was a pleasure staying here. Recommended!"
19144944,488872785,2019-07-15,105034010,Lixuan,"I had a absolutely wonderful stay! The living space was larger than I expected; the kitchenette was filled with goodies that were just what I needed; the bed was comfy and of course, everything was sparkling clean! I went down to Salem to take a test at Corban, and Diane and Tom’s property was just right next to the campus, so the location could not have been better! If you are looking for a cozy, relaxing and quiet place place to stay in south Salem, this place is perfect for you!"
19144944,491135724,2019-07-19,172750547,Ravija,Very pleasant stay. Thanks!
19144944,491770192,2019-07-20,38713626,Jennifer,"Diane and he husband were friendly and generous. Their place is comfortable, large, peaceful, and pleasant. They even put out food for you for breakfast!"
